"count";"username";"datetime";"text"
"1086";"sepid.sp0181";"10:25:44 16-01-2021";"@zan_zendege"
"1087";"sepid.sp0181";"10:26:03 16-01-2021";"@zange_ashpazi"
"1088";"sepid.sp0181";"10:26:14 16-01-2021";"@bartarlifestyle"
"1089";"sepid.sp0181";"10:26:40 16-01-2021";"@javadkhaajavi"
"1090";"mohammadamin2080";"11:07:36 16-01-2021";"طراحی زیبا، مدرن،منحصر به فرد و جذاب ،الگویی برای نظام بانکی و رفتن به سوی خدمات الکترونیک، خداقوت"
"1091";"jjss.404";"11:10:52 16-01-2021";"احساس غرور می کنم @ft200083"
"1092";"aall.404";"11:12:58 16-01-2021";"احساس افتخار میکنم @ftzhasa"
"1093";"sj40435283";"14:09:57 16-01-2021";"احساس غرور @ft200083"
"1094";"aall.404";"14:16:47 16-01-2021";"احساس غرور وبزرگی @ftzhasa"
"1095";"yaaa.mahdiii";"16:30:51 16-01-2021";"عالی"
"1096";"yaaa.mahdiii";"16:30:54 16-01-2021";"فوق العاده"
"1097";"yaaa.mahdiii";"16:31:02 16-01-2021";"عاااالی"
"1098";"yaaa.mahdiii";"16:31:04 16-01-2021";"👏👏👏👏"
"1099";"yaaa.mahdiii";"16:31:06 16-01-2021";"عالیه"
"1100";"yaaa.mahdiii";"16:31:07 16-01-2021";"🙌👏"
"1101";"yaaa.mahdiii";"16:31:12 16-01-2021";"عالیه"
"1102";"yaaa.mahdiii";"16:31:16 16-01-2021";"عااااالی"
"1103";"teacher982020";"20:59:33 16-01-2021";"عالی بود"
"1104";"teacher982020";"20:59:37 16-01-2021";"😍😍😍"
"1105";"teacher982020";"20:59:38 16-01-2021";"👏👏"
"1106";"teacher982020";"20:59:40 16-01-2021";"👏👏👏👏👏👏"
"1107";"teacher982020";"20:59:42 16-01-2021";"👏👏👏👏👏💛"
"1108";"teacher982020";"20:59:44 16-01-2021";"💛👏"
"1109";"teacher982020";"20:59:47 16-01-2021";"❤️👏"
"1110";"sky.2807";"22:21:56 16-01-2021";"دیزاین خوبش جذاب بود❤️"
"1111";"persia.27";"22:24:06 16-01-2021";"عاالی ادم عشق میکنه این کلیپ میبینه واقعا کارتون درسته ❤️❤️❤️"
"1112";"sama_azari.1212u";"22:28:04 16-01-2021";"منم میخوام ولی مشهدم😟😟"
"1113";"saeedtabatabaei";"22:46:03 16-01-2021";"@99.mohabat یه جورایی می شه گفت کپی از بانک سامان هستش"
"1114";"1360_ht";"22:46:50 16-01-2021";"😂"
"1115";"1360_ht";"22:46:57 16-01-2021";"😂"
"1116";"saeedtabatabaei";"22:46:58 16-01-2021";"کاری که بانک سامان چند سال پیش انجام داده الان دارن انجام‌ می دن"
"1117";"hamidhpluss1";"22:48:54 16-01-2021";"هورااا با پول خودمون چیا میسازید دمتون گرممم😍 مبادا یک ریالشو به ما بدیناااا😂 آفرین با همین دست فرمون برید جلو آمریکارو هم فتح میکنیم😂😂"
"1118";"saeedtabatabaei";"22:49:44 16-01-2021";"@k.khalili50 خیلی بده که نحوه برخورد با مشتری در خیلی موارد نامناسب و نامطلوب"
"1119";"dorna_r_124";"22:49:48 16-01-2021";"عظمت تکنولوژی و خدمات غیر حضوری"
"1120";"fatemeh_r114";"22:50:40 16-01-2021";"شکیل و آرامش بخش"
"1121";"z_ghasemi7425";"22:58:06 16-01-2021";"کتابخونه بسیار بزرگ و طراحی زیبا😍😍عالی بود"
"1122";"milad_f.bh";"22:59:17 16-01-2021";"جسارتا فقط یه شعبه افتتاح شده تو تهران؟ مراکز استان های دیگه خبری نیست؟"
"1123";"ssss9_11";"23:02:07 16-01-2021";"🌸🌸🌹"
"1124";"ssss9_11";"23:02:10 16-01-2021";"🌷🌷🌷"
"1125";"ssss9_11";"23:02:11 16-01-2021";"🌷"
"1126";"ssss9_11";"23:02:12 16-01-2021";"🌷"
"1127";"ssss9_11";"23:02:13 16-01-2021";"🌷"
"1128";"ssss9_11";"23:02:14 16-01-2021";"🌷"
"1129";"ssss9_11";"23:02:15 16-01-2021";"🌷"
"1130";"jafar.turk2020";"23:02:25 16-01-2021";"@mohammad_tork_74"
"1131";"jafar.turk2020";"23:02:31 16-01-2021";"💙"
"1132";"aye_yoonesi";"23:04:16 16-01-2021";"👌"
"1133";"naffas_ht";"23:05:22 16-01-2021";"عاقا ی سوال من شمارمو عوز کردم میرم بام فراموشی رمز میزنم کد شناسه نمیفرسته بم اصن،چ کنم"
"1134";"k.khalili50";"23:06:25 16-01-2021";"@saeedtabatabaei من همیشه میرم بانک ملی خیلی برخودشون خوبه نه فقط با خودم بلکه با بقیه مشتریان هم برخود حسنه و عالی دارن"
"1135";"siavash.mim";"23:33:56 16-01-2021";"@hojatsaydi"
"1136";"ma.bz1393";"23:36:28 16-01-2021";"واقعا عالي بود تمام امكانات محيا بود و دسترسي به امكانات مختلف اسان و ساده بود ممنون"
"1137";"ma.bz1393";"23:36:46 16-01-2021";"@zibaye.man1394"
"1138";"ma.bz1393";"23:36:55 16-01-2021";"@cheragh_khab_shotormorgh"
"1139";"ma.bz1393";"23:37:09 16-01-2021";"@f.b.m1396"
"1140";"_hossein.srn_";"23:39:05 16-01-2021";"از جیب خلق‌ا... ؛؛ خاوری بعدی توی صفِ"
"1141";"nasrin.m6466";"23:44:16 16-01-2021";"عالی بود خصوصا دکوراسیون شاد و خوشرنگش و کتابخونه....😍😍😍"
"1142";"hojjatmosavi1";"23:45:55 16-01-2021";"خیلی عالیه .. ای کاش همه شعب بانکها همینقدر دنبال پیشرفت باشن"
"1143";"mina_hamzehpour";"23:53:31 16-01-2021";"عالی بود👏👏👏"
"1144";"misaqenzo";"23:54:01 16-01-2021";"صفحات سایت و لوگوی ملی پلاس خیلی خوب طراحی شده و افتتاح این شعبه ها خیلی خوبه و در جهت رفاه مردمه"
"1145";"romikarsenian";"00:20:07 17-01-2021";"خیلی عالی.ایده جدید.ولی قبلش باید سیستم بانکداری رو تقویت کنن"
"1146";"mr_jhakan";"00:27:48 17-01-2021";"👍👍👍👍"
"1147";"mr_jhakan";"00:27:53 17-01-2021";"👍👍👍👍👍👍👍"
"1148";"mr_jhakan";"00:27:56 17-01-2021";"👍👍👍👍👍👍👍👍👍👍"
"1149";"mr_jhakan";"00:27:58 17-01-2021";"👍👍👍👍👍👍👍👍👍"
"1150";"mr_jhakan";"00:28:02 17-01-2021";"👍👍👍👍👍👍👍👍"
"1151";"mr_jhakan";"00:28:10 17-01-2021";"@mr_jhakan"
"1152";"mr_jhakan";"00:28:13 17-01-2021";"👍👍👍👍👍"
"1153";"mr_jhakan";"00:28:16 17-01-2021";"👍👍👍👍👍👍👍👍👍👍"
"1154";"mr_jhakan";"00:28:19 17-01-2021";"👍👍👍👍👍👍👍"
"1155";"sima_bakhshaee_a";"00:29:11 17-01-2021";"عاااليه. از به شعبه دولتي چنين خدمات اوكسي بعيد بود موفق باشيد"
"1156";"mohsen.amiri03";"00:31:46 17-01-2021";"واقعا عالی بود درجه یک 👌"
"1157";"8rezz";"00:33:49 17-01-2021";"یاابرفرص"
"1158";"behpak_khoy";"00:36:57 17-01-2021";"طراحی داخلی #ملی_پلاس یادآور ژانر علمی و تخیلی سینماست. چیدمان سینمایی کم نقص، استفاده به اندازه و خوب از رنگ آبی، هماهنگی مبلمان و قفسه کتاب ها و دور شدن عامدانه از طراحی های معمول و خشک بانکی برای مخاطب ایرانی کمتر اتفاق افتاده است. این که منتظر انجام کار بانکی خود باشی در حالی که به مبلمان راحتی تکیه کرده ای، صد سال تنهایی گابریل گارسیا مارکز را ورق می زنی و نم نم قهوه ات را می نوشی... این ها بیشتر یادآور شعر سپید است. شما یک شعبه جدید نساخته اید یک شعر سروده اید. خدا قوت"
"1159";"rezaa_nassiri";"01:04:25 17-01-2021";"Banke mellii yeke Irane❤️ ba fazaye Ketab khoonash kheili aramesh grftm"
"1160";"nazaninrcb";"01:09:48 17-01-2021";"@rahi.hafa"
"1161";"parisapmk";"01:35:48 17-01-2021";"بسیار زیبا و چشم نواز، همه ی بخشها زیبا ونوین ، عالی بود 🤩🤩🤩🤩🤩🤩🤩"
"1162";"parisapmk";"01:36:10 17-01-2021";"@mah136711"
"1163";"parisapmk";"01:36:23 17-01-2021";"@mohammadreza_khande"
"1164";"parisapmk";"01:36:36 17-01-2021";"@marzieh_7588"
"1165";"parisapmk";"01:37:09 17-01-2021";"@p.2b.71"
"1166";"parisapmk";"01:37:24 17-01-2021";"@neginsafarpoor"
"1167";"parisapmk";"01:37:37 17-01-2021";"@sfrpwrsmyr"
"1168";"parisapmk";"01:38:12 17-01-2021";"@_.miss._10.22"
"1169";"parisapmk";"01:38:27 17-01-2021";"@beauty_gelaris_salon"
"1170";"adnan.nbc";"01:44:29 17-01-2021";"عالی👏👏"
"1171";"aftab.sharghi12";"02:06:43 17-01-2021";"@maryam1362gm4"
"1172";"aftab.sharghi12";"02:06:47 17-01-2021";"@maryam.mokhtari067"
"1173";"aftab.sharghi12";"02:06:51 17-01-2021";"@yfaezeh9"
"1174";"aftab.sharghi12";"02:06:59 17-01-2021";"@maryam.aa1399"
"1175";"hemin.shno";"02:08:30 17-01-2021";"😍😍😍"
"1176";"mona.deh";"02:12:23 17-01-2021";"چه کاری برای شرکت در مسابقتون انجام بدیم؟؟؟"
"1177";"hemin.shno";"02:13:12 17-01-2021";"@serna_amini"
"1178";"hemin.shno";"02:13:20 17-01-2021";"@2741samir"
"1179";"hemin.shno";"02:13:26 17-01-2021";"@serva.sh____i"
"1180";"hosna044";"02:29:24 17-01-2021";"واییییییییی چه خوشه من هروز میام بانک😂"
"1181";"m.jafari.2002";"02:32:22 17-01-2021";"بانک اعتماد... #ملی_پلاس"
"1182";"mosh.bsh";"02:42:36 17-01-2021";"حس بالندگی وشکوفایی به آدم دست میده ،احسنت بر بانک ملی👌🌹"
"1183";"zahrakarami1998";"03:11:55 17-01-2021";"بانک ملی حساب ندارم و تصمیم دارم باز کنم تنها گلایه ای که شنیدم بالا بودن هزینه پیامک برای مشتری"
"1184";"z.dashhhhhh";"05:07:38 17-01-2021";"چقدردکوراسیون داخلی و دیزاین جالبی داشت.درود برشما👏👏👏"
"1185";"mehdi.zandi";"06:22:53 17-01-2021";"دیزاینش بیشتر شبیه مهد کودکه تا محیط‌ اداری!!"
"1186";"alimosazadefar";"08:26:10 17-01-2021";"بانک فقط رسالت.با اینکه بانک نو و تازه ای هس ولی از همه بانکها جلوتر هست"
"1187";"masood_saadati_";"08:32:02 17-01-2021";"داداش شبیه کافیشاپه"
"1188";"masood_saadati_";"08:32:13 17-01-2021";"اون قسمتم قسمت بار 😀😀"
"1189";"rezamansoori99";"08:35:51 17-01-2021";"😂🤣🤣"
"1190";"ida_nikim";"08:44:56 17-01-2021";"برای ما که هر وقت رفتیم بانک ملی شلوغ بود و پاچمونو گرفته اون دوست عزیز پشت باجه 😂که همین باعث شد ما تو بانکهای دیگه حساب باز کنیم خیلی باید تجربه متفاوتی باشه.😍😍 ختما میام سر میزنم. چقدرم خوشگله. اخلاقها هم مثل دکور باشه دیگه حتی رو دست تمام بانکهای خصوصی زده💙💙"
"1191";"famao_photo";"09:22:13 17-01-2021";"@almasgraphics"
"1192";"famao_photo";"09:22:37 17-01-2021";"@hora.farseee"
"1193";"akbara9085";"09:25:46 17-01-2021";"این رمزنگاری همراه بانکتون رو تغییر بدین اصلا نمیشه رمز تعریف کرد به خاطر همین موضوع فعالیت بانکیم رو بردم بانک پاسارگاد چون برنامه اش خیلی خوبه"
"1194";"famao_photo";"09:26:09 17-01-2021";"من اگه اینجابودم دیگه نمیومدم بیرون 😂😁"
"1195";"_shirin555";"09:27:46 17-01-2021";"ایده بسیااار عالی👌حس خوب و آرامش برای کارمند و ارباب رجوع"
"1196";"mona.b.fit";"09:49:08 17-01-2021";"واقفا عالیه👏👏👏"
"1197";"azitaaaa.saram";"09:53:58 17-01-2021";"خیلی شیکه چه خوب که مثل بقیه بانکا محیطتون خشک نیست و به راحتی مشتری هم فکر کردید 👌👌👌"
"1198";"as_al199p";"10:10:25 17-01-2021";"کو پوووووول که ادم بره ملی پلاس😭"
"1199";"hoomanhr";"10:16:40 17-01-2021";"زور بیخود نزنید، بانک‌ها هیچ آینده ای ندارند... کاری که ایمیل با پست کرد، کریپتو کارنسی با بانک‌ خواهد کرد"
"1200";"sfrn.pht";"10:31:41 17-01-2021";"❤️حس خوبی داشت تبریک میگم زیبااااااا🙏"
"1201";"moshafiei1";"10:40:19 17-01-2021";"کافی شاپش رایگانه؟"
"1202";"faatemeh_mn";"10:51:10 17-01-2021";"@nbanafshe بیا بریم😻"
"1203";"faatemeh_mn";"10:51:56 17-01-2021";"@elahe.nouri67"
"1204";"mehrab_elyasi";"11:22:10 17-01-2021";"یه سوال بانک همیشه شلوغه برای اونم فکری کردید که اینجا خراب نشه"
"1205";"omidzendegi83";"11:55:01 17-01-2021";"خوبه"
"1206";"omidzendegi83";"11:55:13 17-01-2021";"خوبه"
"1207";"yaali.570";"11:56:15 17-01-2021";"خوب"
"1208";"janman362";"11:58:06 17-01-2021";"بسیار عالی"
"1209";"madarjan578";"12:02:45 17-01-2021";"بسیار عالی بود"
"1210";"samira.43292";"12:04:43 17-01-2021";"بی نظیر هستش"
"1211";"golhasti10";"12:05:45 17-01-2021";"خیلی خوبه"
"1212";"zamana4617";"12:07:21 17-01-2021";"بسیار خوب هست"
"1213";"taksavar387";"12:09:15 17-01-2021";"خوبه"
"1214";"golhaivatan.0";"12:11:22 17-01-2021";"خوبه"
"1215";"eshgman3";"12:12:46 17-01-2021";"عالی"
"1216";"eshgman3";"12:13:03 17-01-2021";"عالی"
"1217";"yazahra2974";"12:14:40 17-01-2021";"عالی بود"
"1218";"khorshid7139";"12:15:32 17-01-2021";"بی نظیر"
"1219";"fariba.901";"12:16:31 17-01-2021";"عالی"
"1220";"ro.oz8463";"12:17:49 17-01-2021";"عالی"
"1221";"3163.bhr";"12:18:41 17-01-2021";"عالی"
"1222";"bahroz7608";"12:19:31 17-01-2021";"خوب"
"1223";"jangjo105";"12:20:08 17-01-2021";"عالی"
"1224";"saeedi.a9";"12:21:06 17-01-2021";"متاسفانه امکان دیدن حضوری رو ندارم،...اما مثل همیشه بانک ملی بهترین و قابل اعتماد ترین هستن، بینظیره👍👏"
"1225";"saeedi.a9";"12:21:15 17-01-2021";"@yasaman.saeediiii"
"1226";"saeedi.a9";"12:21:23 17-01-2021";"@s.azaiii"
"1227";"z_bzmr";"12:35:24 17-01-2021";"قبلا ماشین و سکه جایزه میدادین🥺چی شد که رسید به پونصد هزار تومن🚶‍♀️🚶‍♀️🚶‍♀️🚶‍♀️"
"1228";"hamid_afc11";"12:35:30 17-01-2021";"محیط عالی و جذاب و مشتری پسند ، بانکداری بی نظیر🌹"
"1229";"s.ghavidel2107";"12:38:01 17-01-2021";"من با بانک ملی از زمان قلکهای فلزی بودم تا حالا ( موفق باشید )"
"1230";"khansary.gh";"12:44:45 17-01-2021";"چه جای دنج و راحتی😍 ادم احساس میکنه تو خونه خودش یا کافی شاپ هستش نه یه اداره"
"1231";"akbari.fakhri";"12:50:19 17-01-2021";"بسیار عالی الهی مبارک هممون باشه"
"1232";"setayesh.11111";"12:50:30 17-01-2021";"چه محیط خوبی👌 دمتون گرم 😍 ایده خوبی بوده به دور از تشریفات اضافی یه محیط شیک و راحت"
"1233";"_mhmud98";"12:54:06 17-01-2021";"پولات تموم نشه اینهمه ریخت و پاش میکنی😒😒😒پنج جایزه سیصد هزار تومانی 😰😰"
"1234";"hana.mina1382";"14:09:48 17-01-2021";"از طراحی داخل ساختمان تا مبلمان و قسمت خدمات رسانی عالی طراحی شده و بسیار شیک امیدوارم از این شعبه( ملی پلاس)در تمامی شهرها اجرا بشه تا تمام مردم ایران زمین پیشرفت برای نسل جدید را ببینند👏👏👏👏👏"
"1235";"abi_lajavardi";"15:13:33 17-01-2021";"چقدر شیک و عالییییی دمتون گرم👌😍 چه ایده خوبی"
"1236";"majid__akbari__";"17:30:48 17-01-2021";"زیباست👌"
"1237";"reza.ahmadi5964_";"19:20:12 17-01-2021";"همه اومدن بمالن فقط ریتم مردم ایران اینه اگه توی پست از چیزی تعریف کرده باشه میان اونام تعریف می کنن اگه انتقاد کرده باشه اونام میان انتقاد می کنن😂😅باوا این همه هزینه چرا اختلاس کن برو 😂😂😂😂"
"1238";"shly.94";"19:58:19 17-01-2021";"واو چقد خوشگله😍😍😍😍"
"1239";"shly.94";"19:58:36 17-01-2021";"کاش من تو این بانک کار میکردم🤦🏻‍♀️"
"1240";"khorshidi1200kh";"20:42:42 17-01-2021";"عالی🙌"
"1241";"khorshidi1200kh";"20:42:43 17-01-2021";"❤️"
"1242";"khorshidi1200kh";"20:42:44 17-01-2021";"👏"
"1243";"khorshidi1200kh";"20:42:45 17-01-2021";"🌷"
"1244";"khorshidi1200kh";"20:42:46 17-01-2021";"❤️"
"1245";"khorshidi1200kh";"20:42:47 17-01-2021";"💙"
"1246";"khorshidi1200kh";"20:42:49 17-01-2021";"❤️"
"1247";"khorshidi1200kh";"20:43:00 17-01-2021";"😍"
"1248";"naemo2000";"20:48:28 17-01-2021";"حتی فیلمش احساس خیلی خوبی به آدم میده 😍👍🏻"
"1249";"naemo2000";"20:48:38 17-01-2021";"@siamak_nasir"
"1250";"naemo2000";"20:48:48 17-01-2021";"@tavakol135"
"1251";"naemo2000";"20:48:51 17-01-2021";"@mobina_madelat"
"1252";"hamta.83.322";"20:59:13 17-01-2021";"بینظیر___و____عااااااااالی👌👌👍👍👏👏💚🎀💜🎀💙🎀💛🎀💜🎀💙🎀💚🎀💛🎀💜"
"1253";"hamta.83.322";"20:59:50 17-01-2021";"بسیار_عالــــــــــــ👌ـــــــــــے🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸🌷🌸👌👌👌👌🌷🌷🌷🌷🌷🌷👌👌👌👌👌👌"
"1254";"hamta.83.322";"20:59:57 17-01-2021";"@pa.ri.sa_88.68"
"1255";"hamta.83.322";"21:00:05 17-01-2021";"@hasti__68686_"
"1256";"hamta.83.322";"21:00:09 17-01-2021";"@mah6_par8"
"1257";"hamta.83.322";"21:00:12 17-01-2021";"@lena_72_74"
"1258";"hamta.83.322";"21:00:15 17-01-2021";"@gandom_banoo_2018"
"1259";"samane.j792";"21:04:20 17-01-2021";"😂چقدر خوب خوشحال شدم ک چنین ایده ای پیاده شده امیدوارم بیشتر بشه ...👍👍"
"1260";"hima_zdi";"21:30:08 17-01-2021";"چقد جالب و جذابه این شعبه #ملی_پلاس"
"1261";"sepehr4enix";"21:48:24 17-01-2021";"چ عالییی🤩پیشرفت عالی و چشمگیر🤩#ملی_پلاس"
"1262";"hoseinianh";"22:07:32 17-01-2021";"باسلام.واقعا کارتون عااااااالی شیک و تمیزه.دکورتون با اون رنگهای زیبا بسیااااااار خلاقانه س.بنازم بانک ملی بزرگترین بانک دنیای اسلام رو❤️❤️❤️"
"1263";"hoseinianh";"22:08:54 17-01-2021";"باسلام.کارتون عالی بینظیر و خلاقانه س.بخصوص دکور رنگارنگ و شیک و خاصتون.بنازمت بانک ملی❤️❤️❤️"
"1264";"hoseinianh";"22:09:18 17-01-2021";"@shapour.amini"
"1265";"hoseinianh";"22:09:27 17-01-2021";"@zpurshabani4437"
"1266";"hoseinianh";"22:09:35 17-01-2021";"@zpurshabani44375"
"1267";"hoseinianh";"22:09:41 17-01-2021";"@zpurshabani"
"1268";"hoseinianh";"22:10:00 17-01-2021";"@z_pouralhosseini"
"1269";"hoseinianh";"22:10:14 17-01-2021";"@amin.hemmat1983"
"1270";"mb.bozorgi";"22:47:58 17-01-2021";"حس خوبی داشت"
"1271";"shv_rouhi";"00:34:14 18-01-2021";"❤️❤️"
"1272";"shv_rouhi";"00:34:16 18-01-2021";"❤️"
"1273";"shv_rouhi";"00:34:18 18-01-2021";"❤️"
"1274";"shv_rouhi";"00:34:19 18-01-2021";"❤️"
"1275";"ftzhasa";"03:31:45 18-01-2021";"حس غرور وافتخار @ssaydalis"
"1276";"sjjjjja100";"03:34:39 18-01-2021";"حس سربلندی وغرور @ftzhasa"
"1277";"_12majnoon_";"03:56:37 18-01-2021";"باسلام بسیار زیباو قابل تحسین. ❤❤❤❤❤❤سلطان بانکها بانک ملی ایران"
"1278";"baran.6543";"11:44:40 18-01-2021";"بسیارعالی👌👌👌👌"
"1279";"i_am_sama3";"13:54:36 18-01-2021";"عالی بود"
"1280";"mahe_man995";"15:10:02 18-01-2021";"عالیه"
"1281";"samadosti6";"15:57:58 18-01-2021";"عالی بود و خوشحال شدم برای ملی پلاس"
"1282";"siamak_nasir";"17:43:52 18-01-2021";"@naemo2000 ❤️😍"
"1283";"naemo2000";"18:37:40 18-01-2021";"@siamak_nasir دورت بگردممم😍"
"1284";"fatah9506";"20:58:58 18-01-2021";"عالی و بی‌نظیر"
"1285";"asman12444";"21:09:20 18-01-2021";"عالیه"
"1286";"fata.4045";"06:46:13 19-01-2021";"احساس غرور به من دست داد @ft200083"
"1287";"ali4042021";"07:03:41 19-01-2021";"احساس فخر وغرور نمودم @ft200083"
"1288";"ayhnsl";"08:28:27 19-01-2021";"عالی بود"
"1289";"shasanfarshad";"09:01:15 19-01-2021";"عالیه فقط باید تو هر شهری یکی زد تا اونوقت بشه پیشرفت ..بعد آموزش کامل به همه مردم"
"1290";"mahsa101995";"09:56:26 19-01-2021";"بی نظیر"
"1291";"naz.dokht11";"10:14:45 19-01-2021";"عالی"
"1292";"saee_d8688";"10:18:22 19-01-2021";"عالی و کامل"
"1293";"ayham7587";"10:19:52 19-01-2021";"فوق العاده"
"1294";"miss_samaneh9";"10:27:49 19-01-2021";"عالی"
"1295";"kari.mi525";"10:34:08 19-01-2021";"عالی بود و حرف نداشت"
"1296";"salehi_s238";"10:37:10 19-01-2021";"خیلی عالی"
"1297";"aseman_12536";"14:39:58 19-01-2021";"عالی"
"1298";"sa.maneh4421";"14:43:41 19-01-2021";"عالی بود"
"1299";"425.sha";"14:48:47 19-01-2021";"بی نظیر بود واقعا"
"1300";"aziisalehi183";"14:53:29 19-01-2021";"عالی"
"1301";"sanai8457";"18:52:45 19-01-2021";"خیلی عالی"
"1302";"f.honarmand110";"21:29:05 19-01-2021";"بانک ملی بهترین بانک ایران است"
"1303";"kamalshafieii";"00:35:31 20-01-2021";"@mojganshafieii @farhad_hematinia @farghadanalireza @mostaffazk @mojtabaheydari4848 @farshadnosrati @mohammad.rakhtafkan @mohammad_karami.music"
"1304";"reza1_35964";"17:22:14 20-01-2021";"باید حس خیلی خوبی از حضور در بانک داشته باشه👌👌👌👌"
"1305";"bours__penhan";"18:30:01 20-01-2021";"بانک ملی بانک همه ایرانیان"
"1306";"hoseinhoseini51";"18:55:51 20-01-2021";"بسیار عالی است انشالله روزبه روزپیشرفت کنید متشکرم از اینکه به مشتریان اعتماد می کنید"
"1307";"bakhshayesh_1295";"19:54:12 20-01-2021";"عالیه"
"1308";"arad66598";"20:10:18 20-01-2021";"حس لطافت انگیز دمتون گرم به فکر ما جون ها هستید👏👏👏👏👏👏👏👏👏👏"
"1309";"teymuor1234";"20:31:08 20-01-2021";"زیبا بود احسنت"
"1310";"astzolfi";"20:34:59 20-01-2021";"🙌👏👏👏👏👏👏👏"
"1311";"astzolfi";"20:35:38 20-01-2021";"خیِی عالیه"
"1312";"glmpwr831";"20:45:05 20-01-2021";"بانک ملی درکشورمون ایران نمونه است 👏👏👏👏👏👏"
"1313";"glmpwr831";"20:45:59 20-01-2021";"بانک ملی درکشورمون ایران نمونه است 👏👏👏👏👏👏"
"1314";"jafar.gh61";"20:49:53 20-01-2021";"بسیار عالی وآرزوی موفقیت روزافزون 🙏🌹🌹👌👌"
"1315";"alireza.taraghi1345";"20:54:30 20-01-2021";"ملی پلاس تنها شعبه ای هست که میری داخل دیگه نمیخای بیای بیرون"
"1316";"m.hasan.ahmadi";"20:58:55 20-01-2021";"یاد زمانی افتادم که بانک ملی سیبا رو معرفی کرد و داشتن کارت بانک ملی حس خوبی داشت،آفرین،پیشرفت و نوآوری همیشه امیدآفرینه"
"1317";"antique__clock";"20:59:41 20-01-2021";"عالیه 😍😍😍🙏🙏🙏🙏"
"1318";"betty_66722222";"21:03:04 20-01-2021";"@babak_taheri"
"1319";"yazdani8187";"21:10:47 20-01-2021";"تکنولوژی مساوی با پیشرفت"
"1320";"rezvan.d46";"21:21:47 20-01-2021";"از فواید بانک ملی، دور اندیشی این بانک و ترسیم افق های روشن جهت جذب، آموزش و حفظ مشتریان خود می باشد. در اثر اندیشیدن است که استعدادها، شکوفا شده و ذهنِ خلاق بیدار می شود و به واسطه تغییرات ایجاد شده، فرآیند نوین ملی پلاس از آن تراوش پیدا می کند که برای مشتریانش امری بسیار سازنده و ثمربخش خواهد بود. بانک ملی، بانک همیشه درخشان است."
"1321";"s.np55";"22:21:26 20-01-2021";"بهترین بانک بانک ملی امین مردم"
"1322";"rezarostami768";"22:24:42 20-01-2021";"واقعا عالیه پرانرژی پر از آرامش و حس خوبی بهم داد،کتابخانه و کافی شاپ محشره و کارت هدیه هم خوب بود انشالله حتما حضوری دیدن میکنم به امید افتتاح شعبه های دیگر❤️"
"1323";"fati.m.farahani";"23:02:41 20-01-2021";"عالی وبینظیر😍😍😍"
"1324";"fati.m.farahani";"23:03:37 20-01-2021";"@tahere_farahani97"
"1325";"fati.m.farahani";"23:03:48 20-01-2021";"@banooyekhordadii"
"1326";"fati.m.farahani";"23:03:57 20-01-2021";"@m.mehraban123"
"1327";"fereshte.derhami";"23:14:46 20-01-2021";"خیلی عالی بود لذت بردم"
"1328";"habibpormasood";"23:24:21 20-01-2021";"ظاهرا که خوبه ایشالا با سعی و تلاش مسئولين محترم آینده ای با شکوه برای مردم وکشور عزیزمون باشه."
"1329";"habibpormasood";"23:25:32 20-01-2021";"عالییییییییییییی"
"1330";"_slmz.72";"00:25:43 21-01-2021";"بنظر میاد قراره تغییرات اساسی در سیستم بانکداری صورت بگیره که جای خوشحالی داره. اگر معارفه دقیقتر صورت بگیره نظرات بیشتری دریافت میکنید. بهرحال طراحی زیبایی داره👌"
"1331";"z.yazdani715";"00:31:37 21-01-2021";"آدم دوست داره دیرتر نوبتش بشه و بیشتر توی بانک بمونه"
"1332";"a.mahdavi65";"00:32:55 21-01-2021";"عالیه بسیارزیبا"
"1333";"vahidkordi2";"00:33:17 21-01-2021";"بانک ملی تو همیشه اولی"
"1334";"vahidkordi2";"00:33:49 21-01-2021";"❤️❤️❤️👏👏👏"
"1335";"z.yazdani715";"00:34:29 21-01-2021";"باسلام وقتی به ملی پلاس مراجعه کردم تنها زمانی بود که احساس کردم دوست دارم دیرتر نوبتم بشه و بیشتر در فضای بانک بمونم فضای کلی بانک برام دلنشین و جذاب بود"
"1336";"amirmahdi90.0";"00:58:40 21-01-2021";"تبریک میگم 🌹🌹بانک ملی بهترین بانک درعرصه فرایندوتوسعه .باارزوی موفقیت روزافزون برای شما"
"1337";"khwthr6795";"01:00:49 21-01-2021";"عالی،😍😍😍"
"1338";"somayeh.shaghelani";"01:50:45 21-01-2021";"چقد شیک ومرتب👏"
"1339";"somayeh.shaghelani";"01:52:27 21-01-2021";"مبارکه💖"
"1340";"behrooz_yar37";"03:16:18 21-01-2021";"خیلی خوبه"
"1341";"farzad.pouyan";"06:25:38 21-01-2021";"بانک همیشه خلاق ملی واقعا طرح عالی بود"
"1342";"behnam_eslamiii3";"07:18:51 21-01-2021";"❤️❤️❤️خیلی عالی بود از همه کارگزاران تشکر میکنم"
"1343";"timolifestyle";"07:35:37 21-01-2021";"🖤"
"1344";"timolifestyle";"07:36:48 21-01-2021";"به اینکه از خانواده بانک ملی هستم،افتخار میکنم"
